,state,name,type,city,county,enroll,mmr,overall,xrel,xmed,xper
246,Arizona,Desert Mesa Elementary,Public,Yuma,Yuma,105.0,98.1,92.06,4.33,2.0,1.9
247,Arizona,Capitol Elementary,Public,Phoenix,Maricopa,52.0,98.08,92.06,4.33,2.0,1.92
248,Arizona,Carmichael Elementary,Public,Sierra Vista,Cochise,52.0,98.08,92.06,4.33,3.85,1.92
249,Arizona,Oro Grande Elementary,Public,Lake Havasu City,Mohave,52.0,98.08,92.06,4.33,2.0,1.92
250,Arizona,Orangewood Elementary,Public,Phoenix,Maricopa,103.0,98.06,92.06,4.33,2.0,2.91
251,Arizona,Adams Elementary,Public,Mesa,Maricopa,102.0,98.04,92.06,4.33,0.98,1.96
252,Arizona,Bonillas Elementary Basic Curriculum Magn,Public,Tucson,Pima,51.0,98.04,92.06,4.33,5.88,1.96
253,Arizona,Centerra Mirage Elementary,Public,Goodyear,Maricopa,51.0,98.04,92.06,4.33,2.0,1.96
254,Arizona,Ira A Murphy,Public,Peoria,Maricopa,51.0,98.04,92.06,4.33,2.0,1.96
255,Arizona,Liberty Elementary School-85254,Public,Scottsdale,Maricopa,51.0,98.04,92.06,4.33,2.0,5.88
256,Arizona,Villa De Paz Elementary,Public,Phoenix,Maricopa,51.0,98.04,92.06,4.33,2.0,7.53
257,Arizona,Coronado K-8,Public,Tucson,Pima,50.0,98.0,92.06,4.33,2.0,2.0
258,Arizona,Indian Wells Elementary,Public,Indian Wells,Navajo,50.0,98.0,92.06,4.33,2.0,2.0
259,Arizona,W V Whitmore Elementary,Public,Tucson,Pima,50.0,98.0,92.06,4.33,2.0,2.0
260,Arizona,Anza Trail Elementary,Public,Sahuarita,Pima,98.0,97.96,92.06,4.33,2.0,2.04
261,Arizona,Curiel,Public,Eloy,Pinal,98.0,97.96,92.06,4.33,2.04,7.53
262,Arizona,Imagine Elementary At Cortez Park,Charter,Phoenix,Maricopa,98.0,97.96,92.06,4.33,2.0,1.02
263,Arizona,Ironwood Elementary,Public,Tucson,Pima,98.0,97.96,92.06,4.33,2.0,1.02
264,Arizona,Palomino Primary,Public,Phoenix,Maricopa,146.0,97.95,92.06,4.33,2.0,1.37
265,Arizona,Charles W Harris Elementary,Public,Phoenix,Maricopa,97.0,97.94,92.06,4.33,2.0,7.53
266,Arizona,G Frank Davidson,Public,Phoenix,Maricopa,97.0,97.94,92.06,4.33,2.0,7.53
267,Arizona,Tierra Del Sol Elementary,Public,Somerton,Yuma,97.0,97.94,92.06,4.33,2.0,7.53
268,Arizona,Flora Thew Elementary,Public,Tempe,Maricopa,96.0,97.92,92.06,4.33,2.0,3.13
269,Arizona,Las Brisas Elementary,Public,Glendale,Maricopa,96.0,97.92,92.06,4.33,2.0,4.17
270,Arizona,Sirrine Elementary,Public,Chandler,Maricopa,48.0,97.92,92.06,4.33,2.08,2.08
271,Arizona,William C Jack,Public,Glendale,Maricopa,142.0,97.89,92.06,4.33,0.7,2.11
272,Arizona,Country Place Elementary,Public,Tolleson,Maricopa,94.0,97.87,92.06,4.33,2.0,2.13
273,Arizona,Ford Elementary,Public,Tucson,Pima,47.0,97.87,92.06,4.33,2.0,2.13
274,Arizona,Harvest Preparatory Academy - Goodyear,Charter,Goodyear,Maricopa,47.0,97.87,92.06,4.33,2.0,2.13
275,Arizona,Knox Elementary,Public,Chandler,Maricopa,94.0,97.87,92.06,4.33,2.0,3.19
276,Arizona,Magnet Traditional,Public,Phoenix,Maricopa,47.0,97.87,92.06,4.33,2.0,7.53
277,Arizona,Marshall Elementary,Public,Tucson,Pima,47.0,97.87,92.06,4.33,2.0,2.13
278,Arizona,Mission Manor Elementary,Public,Tucson,Pima,92.0,97.83,92.06,4.33,2.0,7.53
279,Arizona,Tartesso Elementary,Public,Buckeye,Maricopa,92.0,97.83,92.06,4.33,2.0,2.17
280,Arizona,Dorothy Stinson,Public,Safford,Graham,91.0,97.8,92.06,4.33,2.0,7.53
281,Arizona,Lincoln Elementary,Public,Mesa,Maricopa,91.0,97.8,92.06,4.33,2.0,2.2
282,Arizona,Harold Steele Elementary,Public,Tucson,Pima,45.0,97.78,92.06,4.33,2.0,2.22
283,Arizona,Larkspur Elementary,Public,Phoenix,Maricopa,45.0,97.78,92.06,4.33,2.0,7.53
284,Arizona,Maie Bartlett Heard,Public,Phoenix,Maricopa,45.0,97.78,92.06,4.33,2.0,7.53
285,Arizona,Manzanita,Public,Tucson,Pima,90.0,97.78,92.06,4.33,2.0,3.33
286,Arizona,Yuma Lutheran,Private,Yuma,Yuma,45.0,97.78,92.06,4.33,2.0,2.22
287,Arizona,Patterson Elementary,Public,Gilbert,Maricopa,89.0,97.75,92.06,4.33,2.0,3.37
288,Arizona,Saint John Vianney Catholic,Private,Goodyear,Maricopa,44.0,97.73,92.06,4.33,2.0,2.27
289,Arizona,Vista Del Sur Traditional,Public,Laveen,Maricopa,88.0,97.73,92.06,4.33,2.0,3.41
290,Arizona,Blake Primary,Public,Parker,La Paz,130.0,97.69,92.06,4.33,2.0,2.31
291,Arizona,Chandler Traditional Academy - Independence,Public,Chandler,Maricopa,128.0,97.66,92.06,4.33,2.0,2.34
292,Arizona,Sycamore Elementary,Public,Vail,Pima,85.0,97.65,92.06,4.33,2.0,2.35
293,Arizona,Arroyo,Public,Glendale,Maricopa,42.0,97.62,92.06,4.33,2.0,2.38
294,Arizona,Hale Elementary,Public,Mesa,Maricopa,84.0,97.62,92.06,4.33,2.0,3.57
295,Arizona,Houston Elementary,Public,Gilbert,Maricopa,42.0,97.62,92.06,4.33,2.0,2.38
296,Arizona,Roosevelt Elementary,Public,Mesa,Maricopa,83.0,97.59,92.06,4.33,2.0,1.2
297,Arizona,Bonnie Brennan,Public,Winslow,Navajo,123.0,97.56,92.06,4.33,0.81,1.63
298,Arizona,Brunson-Lee Elementary,Public,Phoenix,Maricopa,82.0,97.56,92.06,4.33,2.0,2.44
299,Arizona,Thomas A Edison,Public,Phoenix,Maricopa,82.0,97.56,92.06,4.33,2.0,1.22
300,Arizona,Union Elementary,Public,Tolleson,Maricopa,122.0,97.54,92.06,4.33,2.0,1.64
301,Arizona,Frances Branden-Pickett Elementary,Public,Queen Creek,Maricopa,81.0,97.53,92.06,4.33,2.0,3.7
302,Arizona,Walter Douglas Elementary,Public,Tucson,Pima,81.0,97.53,92.06,4.33,2.0,2.47
303,Arizona,James B Rolle,Public,Yuma,Yuma,121.0,97.52,92.06,4.33,2.0,2.48
304,Arizona,Sahuarita Primary,Public,Sahuarita,Pima,201.0,97.51,92.06,4.33,2.0,2.49
305,Arizona,Stanfield Elementary,Public,Stanfield,Pinal,40.0,97.5,92.06,4.33,2.0,2.5
306,Arizona,C E Rose Elementary,Public,Tucson,Pima,79.0,97.47,92.06,4.33,1.27,1.27
307,Arizona,Village Meadows Elementary,Public,Sierra Vista,Cochise,79.0,97.47,92.06,4.33,2.0,2.53
308,Arizona,Cottonwood Elementary,Public,Tucson,Pima,78.0,97.44,92.06,4.33,2.0,2.56
309,Arizona,Pedro Guerrero Elementary,Public,Mesa,Maricopa,78.0,97.44,92.06,4.33,2.0,2.56
310,Arizona,Campo Bello Elementary,Public,Phoenix,Maricopa,77.0,97.4,92.06,4.33,2.0,2.6
311,Arizona,Fowler Elementary,Public,Phoenix,Maricopa,77.0,97.4,92.06,4.33,1.3,7.53
312,Arizona,Meridian Elementary,Public,Mesa,Maricopa,77.0,97.4,92.06,4.33,1.3,3.9
313,Arizona,Coyote Springs Elementary,Public,Prescott Valley,Yavapai,76.0,97.37,92.06,4.33,2.63,1.32
314,Arizona,Henry Hank Oyama,Public,Tucson,Pima,38.0,97.37,92.06,4.33,2.0,2.63
315,Arizona,Maxine O Bush Elementary,Public,Phoenix,Maricopa,38.0,97.37,92.06,4.33,2.0,2.63
316,Arizona,Roadrunner Elementary,Public,Phoenix,Maricopa,114.0,97.37,92.06,4.33,2.0,2.63
317,Arizona,Towne Meadows Elementary,Public,Higley,Maricopa,76.0,97.37,92.06,4.33,2.0,6.58
318,Arizona,Chaparral Elementary School-85029,Public,Phoenix,Maricopa,75.0,97.33,92.06,4.33,2.0,4.0
319,Arizona,Coyote Trail Elementary,Public,Tucson,Pima,75.0,97.33,92.06,4.33,1.33,4.0
320,Arizona,Marshall Ranch Elementary,Public,Glendale,Maricopa,75.0,97.33,92.06,4.33,2.0,2.67
321,Arizona,Gale Elementary,Public,Tucson,Pima,74.0,97.3,92.06,4.33,2.0,2.7
322,Arizona,Heartland Ranch Elementary,Public,Coolidge,Pinal,37.0,97.3,92.06,4.33,2.0,2.7
323,Arizona,Palm Lane Elementary,Public,Phoenix,Maricopa,111.0,97.3,92.06,4.33,0.9,0.9
324,Arizona,Saint Mary-Basha Catholic,Private,Chandler,Maricopa,37.0,97.3,92.06,4.33,2.0,2.7
325,Arizona,Self Development Academy Phoenix,Charter,Phoenix,Maricopa,37.0,97.3,92.06,4.33,2.0,5.41
326,Arizona,Math And Science Success Academy,Charter,Tucson,Pima,73.0,97.26,92.06,4.33,2.0,7.53
327,Arizona,Sousa Elementary,Public,Mesa,Maricopa,73.0,97.26,92.06,4.33,2.0,2.74
328,Arizona,Spectrum Elementary,Public,Gilbert,Maricopa,73.0,97.26,92.06,4.33,2.0,2.74
329,Arizona,Papago,Public,Phoenix,Maricopa,109.0,97.25,92.06,4.33,2.0,7.53
330,Arizona,Garfield,Public,Phoenix,Maricopa,72.0,97.22,92.06,4.33,2.0,7.53
331,Arizona,Park Meadows Elementary,Public,Glendale,Maricopa,108.0,97.22,92.06,4.33,2.78,5.56
332,Arizona,Santa Rosa Elementary,Public,Maricopa,Pinal,36.0,97.22,92.06,4.33,2.0,2.78
333,Arizona,Stevenson Elementary,Public,Douglas,Cochise,72.0,97.22,92.06,4.33,2.0,7.53
334,Arizona,Tully Elementary Accelerated Magnet,Public,Tucson,Pima,36.0,97.22,92.06,4.33,2.0,2.78
335,Arizona,Glendale American,Public,Glendale,Maricopa,71.0,97.18,92.06,4.33,2.0,1.41
336,Arizona,Redbird Elementary,Public,Mesa,Maricopa,71.0,97.18,92.06,4.33,2.0,2.82
337,Arizona,Emerson Elementary,Public,Mesa,Maricopa,105.0,97.14,92.06,4.33,2.0,1.9
338,Arizona,First Avenue Elementary,Public,San Manuel,Pinal,35.0,97.14,92.06,4.33,2.0,2.86
339,Arizona,Fort Thomas Elementary,Public,Fort Thomas,Graham,35.0,97.14,92.06,4.33,2.0,7.53
340,Arizona,James W. Rice Elementary,Public,Phoenix,Maricopa,105.0,97.14,92.06,4.33,2.0,1.9
341,Arizona,Maldonado Amelia Elementary,Public,Tucson,Pima,35.0,97.14,92.06,4.33,2.0,7.53
342,Arizona,Our Lady Of Perpetual Help School-85301,Private,Glendale,Maricopa,35.0,97.14,92.06,4.33,2.0,7.53
343,Arizona,Whittier Elementary School-85006,Public,Phoenix,Maricopa,35.0,97.14,92.06,4.33,2.0,2.86
344,Arizona,Asu Preparatory Academy - Phoenix Elementary,Public,Phoenix,Maricopa,69.0,97.1,92.06,4.33,2.0,1.45
345,Arizona,Michael T. Hughes Elementary,Public,Mesa,Maricopa,69.0,97.1,92.06,4.33,2.0,1.45
346,Arizona,Pima Butte Elementary,Public,Maricopa,Pinal,69.0,97.1,92.06,4.33,2.0,2.9
347,Arizona,Eva Marshall Elementary,Public,Flagstaff,Coconino,68.0,97.06,92.06,4.33,2.0,4.41
348,Arizona,Mesquite Elementary,Public,Yuma,Yuma,68.0,97.06,92.06,4.33,2.0,2.94
349,Arizona,Madrid Neighborhood,Public,Phoenix,Maricopa,67.0,97.01,92.06,4.33,2.0,7.53
350,Arizona,Melvin E Sine,Public,Glendale,Maricopa,67.0,97.01,92.06,4.33,1.49,1.49
351,Arizona,Quail Run Elementary,Public,Tucson,Pima,67.0,97.01,92.06,4.33,2.0,1.49
352,Arizona,Desert Willow Elementary,Public,Tucson,Pima,100.0,97.0,92.06,4.33,2.0,2.0
353,Arizona,Camelback Academy,Charter,Glendale,Maricopa,66.0,96.97,92.06,4.33,1.52,4.55
354,Arizona,Colonel Johnston Elementary,Public,Fort Huachuca,Cochise,99.0,96.97,92.06,4.33,2.0,7.53
355,Arizona,Davis Bilingual Magnet,Public,Tucson,Pima,66.0,96.97,92.06,4.33,2.0,3.03
356,Arizona,Ironwood Elementary,Public,Phoenix,Maricopa,66.0,96.97,92.06,4.33,2.0,3.03
357,Arizona,Kyrene Del Norte,Public,Tempe,Maricopa,99.0,96.97,92.06,4.33,2.0,3.03
358,Arizona,Sunnyslope Elementary,Public,Phoenix,Maricopa,66.0,96.97,92.06,4.33,2.0,6.06
359,Arizona,Odyssey Preperatory Academy - Buckeye Apache,Charter,Buckeye,Maricopa,97.0,96.91,92.06,4.33,2.0,3.09
360,Arizona,Desert Garden Elementary,Public,Glendale,Maricopa,161.0,96.89,92.06,4.33,2.0,1.86
361,Arizona,Basis - Flagstaff,Charter,Flagstaff,Coconino,64.0,96.88,92.06,4.33,2.0,10.94
362,Arizona,Faras Elementary,Public,Pirtleville,Cochise,32.0,96.88,92.06,4.33,2.0,7.53
363,Arizona,St. John Bosco Catholic School Program,Private,Phoenix,Maricopa,32.0,96.88,92.06,4.33,2.0,6.25
364,Arizona,Hohokam Elementary,Public,Scottsdale,Maricopa,63.0,96.83,92.06,4.33,2.0,1.59
365,Arizona,Whispering Wind Academy,Public,Phoenix,Maricopa,63.0,96.83,92.06,4.33,2.0,3.17
366,Arizona,Liberty Elementary,Public,Tucson,Pima,94.0,96.81,92.06,4.33,2.0,2.13
367,Arizona,Maricopa Elementary,Public,Maricopa,Pinal,125.0,96.8,92.06,4.33,1.6,4.0
368,Arizona,Washington Elementary School-85051,Public,Phoenix,Maricopa,125.0,96.8,92.06,4.33,2.0,3.2
369,Arizona,Helen Keeling Elementary,Public,Tucson,Pima,62.0,96.77,92.06,4.33,2.0,1.61
370,Arizona,Pueblo Elementary,Public,Yuma,Yuma,62.0,96.77,92.06,4.33,2.0,3.23
371,Arizona,Academy Of Math And Science,Charter,Tucson,Pima,92.0,96.74,92.06,4.33,2.0,6.52
372,Arizona,Frye Elementary,Public,Chandler,Maricopa,92.0,96.74,92.06,4.33,2.0,5.43
373,Arizona,Santa Fe Elementary,Public,Peoria,Maricopa,92.0,96.74,92.06,4.33,1.09,3.26
374,Arizona,Craycroft Elementary,Public,Tucson,Pima,122.0,96.72,92.06,4.33,2.0,3.28
375,Arizona,Desert Meadows Elementary,Public,Laveen,Maricopa,61.0,96.72,92.06,4.33,2.0,3.28
376,Arizona,Kiva Elementary,Public,Scottsdale,Maricopa,61.0,96.72,92.06,4.33,2.0,8.2
377,Arizona,Kyrene De Los Cerritos,Public,Phoenix,Maricopa,61.0,96.72,92.06,4.33,2.0,1.64
378,Arizona,Mary A Otondo Elementary,Public,Yuma,Yuma,121.0,96.69,92.06,4.33,2.0,3.31
379,Arizona,Bagdad Elementary,Public,Bagdad,Yavapai,30.0,96.67,92.06,4.33,3.33,6.67
380,Arizona,Chandler Traditional Academy - Goodman Campus,Public,Chandler,Maricopa,120.0,96.67,92.06,4.33,2.0,5.83
381,Arizona,Cochise Elementary,Public,Scottsdale,Maricopa,90.0,96.67,92.06,4.33,2.0,5.56
382,Arizona,Copper Creek Elementary,Public,Glendale,Maricopa,90.0,96.67,92.06,4.33,2.0,3.33
383,Arizona,First Baptist Christian Academy,Private,Sierra Vista,Cochise,30.0,96.67,92.06,4.33,3.33,7.53
384,Arizona,Mountain,Charter,Flagstaff,Coconino,30.0,96.67,92.06,4.33,2.0,3.33
385,Arizona,Paul Dunbar Lawrence,Public,Phoenix,Maricopa,30.0,96.67,92.06,4.33,2.0,20.0
386,Arizona,Saint Theresa Catholic,Private,Phoenix,Maricopa,30.0,96.67,92.06,4.33,3.33,7.53
387,Arizona,Vesey Elementary,Public,Tucson,Pima,90.0,96.67,92.06,4.33,2.0,2.22
388,Arizona,Yavapai Elementary,Public,Scottsdale,Maricopa,30.0,96.67,92.06,4.33,2.0,6.67
389,Arizona,Barcelona Elementary,Public,Glendale,Maricopa,119.0,96.64,92.06,4.33,1.68,4.2
390,Arizona,Hopi Elementary,Public,Phoenix,Maricopa,89.0,96.63,92.06,4.33,1.12,3.37
391,Arizona,Basis - Mesa,Charter,Mesa,Maricopa,59.0,96.61,92.06,4.33,2.0,8.47
392,Arizona,San Marcos Elementary,Public,Chandler,Maricopa,59.0,96.61,92.06,4.33,1.69,3.39
393,Arizona,Elvira Elementary,Public,Tucson,Pima,88.0,96.59,92.06,4.33,2.0,2.27
394,Arizona,Esperanza Elementary School-85027,Public,Phoenix,Maricopa,88.0,96.59,92.06,4.33,2.0,3.41
395,Arizona,Great Hearts Academies - Archway Classical Academy Trivium West,Charter,Goodyear,Maricopa,88.0,96.59,92.06,4.33,2.0,3.41
396,Arizona,Sunrise Elementary,Public,Yuma,Yuma,88.0,96.59,92.06,4.33,2.0,1.14
397,Arizona,Amberlea Elementary,Public,Phoenix,Maricopa,58.0,96.55,92.06,4.33,2.0,3.45
398,Arizona,Basis Chandler Primary South Campus,Charter,Chandler,Maricopa,87.0,96.55,92.06,4.33,2.0,4.6
399,Arizona,Harriet Johnson Primary,Public,Tucson,Pima,58.0,96.55,92.06,4.33,2.0,1.72
400,Arizona,Joe Carlson Elementary,Public,Douglas,Cochise,58.0,96.55,92.06,4.33,2.0,7.53
401,Arizona,Marjorie W Estes Elementary,Public,Marana,Pima,87.0,96.55,92.06,4.33,2.0,4.6
402,Arizona,Sevilla Primary,Public,Phoenix,Maricopa,200.0,96.5,92.06,4.33,2.0,0.5
403,Arizona,Cheyenne Elementary,Public,Peoria,Maricopa,57.0,96.49,92.06,4.33,2.0,1.75
404,Arizona,Laird Elementary,Public,Tempe,Maricopa,57.0,96.49,92.06,4.33,1.75,1.75
405,Arizona,Sierra Verde Elementary,Public,Glendale,Maricopa,85.0,96.47,92.06,4.33,1.18,3.53
406,Arizona,Peralta Elementary,Public,Phoenix,Maricopa,113.0,96.46,92.06,4.33,2.0,2.65
407,Arizona,Bloom Elementary,Public,Tucson,Pima,56.0,96.43,92.06,4.33,2.0,3.57
408,Arizona,Clawson,Public,Douglas,Cochise,56.0,96.43,92.06,4.33,2.0,1.79
409,Arizona,Fruchthendler Elementary,Public,Tucson,Pima,56.0,96.43,92.06,4.33,2.0,3.57
410,Arizona,Walker Butte K-8,Public,Queen Creek,Pinal,84.0,96.43,92.06,4.33,2.0,1.19
411,Arizona,Los Amigos Elementary,Public,Tucson,Pima,111.0,96.4,92.06,4.33,0.9,4.5
412,Arizona,Keller Elementary,Public,Mesa,Maricopa,83.0,96.39,92.06,4.33,2.0,4.82
413,Arizona,Manzo Elementary,Public,Tucson,Pima,55.0,96.36,92.06,4.33,2.0,3.64
414,Arizona,Winifred Harelson Elementary,Public,Tucson,Pima,55.0,96.36,92.06,4.33,3.64,3.64
415,Arizona,Metcalf Elementary,Public,Morenci,Greenlee,137.0,96.35,92.06,4.33,2.0,7.53
416,Arizona,Diamondback Elementary,Public,Bullhead City,Mohave,109.0,96.33,92.06,4.33,2.0,1.83
417,Arizona,Annie Kellond Elementary,Public,Tucson,Pima,81.0,96.3,92.06,4.33,2.0,3.7
418,Arizona,Carol Rae Ranch Elementary,Public,Gilbert,Maricopa,81.0,96.3,92.06,4.33,2.0,3.7
419,Arizona,Cesar E Chavez Community,Public,Phoenix,Maricopa,54.0,96.3,92.06,4.33,2.0,3.7
420,Arizona,Monte Vista Elementary,Public,Phoenix,Maricopa,81.0,96.3,92.06,4.33,2.0,3.7
421,Arizona,Red Mountain Ranch Elementary,Public,Mesa,Maricopa,54.0,96.3,92.06,4.33,2.0,5.56
422,Arizona,Southside Community,Charter,Tucson,Pima,27.0,96.3,92.06,4.33,2.0,3.7
423,Arizona,Thompson Ranch Elementary,Public,El Mirage,Maricopa,81.0,96.3,92.06,4.33,2.0,4.94
424,Arizona,Basis - Tucson Middle,Charter,Tucson,Pima,161.0,96.27,92.06,4.33,0.62,3.11
425,Arizona,Crismon Elementary,Public,Mesa,Maricopa,80.0,96.25,92.06,4.33,2.0,1.25
426,Arizona,Desert Willow Elementary,Public,Cave Creek,Maricopa,80.0,96.25,92.06,4.33,2.0,12.5
427,Arizona,Littleton Elementary,Public,Cashion,Maricopa,80.0,96.25,92.06,4.33,2.0,7.53
428,Arizona,Bellair Elementary,Public,Glendale,Maricopa,53.0,96.23,92.06,4.33,2.0,5.66
429,Arizona,San Tan Elementary,Public,Gilbert,Maricopa,132.0,96.21,92.06,4.33,2.0,4.55
430,Arizona,Tanque Verde Elementary,Public,Tucson,Pima,79.0,96.2,92.06,4.33,2.0,6.33
431,Arizona,Casa Academy,Charter,Phoenix,Maricopa,52.0,96.15,92.06,4.33,3.85,3.85
432,Arizona,Innovation Academy K-5 Stem,Public,Oro Valley,Pima,78.0,96.15,92.06,4.33,2.0,5.13
433,Arizona,Paseo Pointe,Public,Laveen,Maricopa,130.0,96.15,92.06,4.33,2.0,3.85
434,Arizona,Sonoran Science Academy - Tucson,Charter,Tucson,Pima,52.0,96.15,92.06,4.33,2.0,3.85
435,Arizona,Tomahawk Elementary,Public,Phoenix,Maricopa,104.0,96.15,92.06,4.33,2.0,7.53
436,Arizona,Alta Vista Elementary,Public,Phoenix,Maricopa,103.0,96.12,92.06,4.33,2.0,3.88
437,Arizona,Dos Rios Elementary,Public,Tolleson,Maricopa,77.0,96.1,92.06,4.33,2.0,2.6
438,Arizona,Solano,Public,Phoenix,Maricopa,77.0,96.1,92.06,4.33,3.9,3.9
439,Arizona,Arredondo Elementary,Public,Tempe,Maricopa,76.0,96.05,92.06,4.33,2.0,5.26
440,Arizona,Indian Bend Elementary,Public,Phoenix,Maricopa,76.0,96.05,92.06,4.33,2.0,3.95
441,Arizona,Bennett Academy - Venture Site,Charter,Phoenix,Maricopa,25.0,96.0,92.06,4.33,4.0,4.0
442,Arizona,Dr Howard K Conley Elementary,Public,Chandler,Maricopa,100.0,96.0,92.06,4.33,2.0,4.0
443,Arizona,Irving Elementary,Public,Mesa,Maricopa,75.0,96.0,92.06,4.33,2.0,5.33
444,Arizona,Kathryn Sue Simonton Elementary,Public,Queen Creek,Pinal,50.0,96.0,92.06,4.33,2.0,4.0
445,Arizona,Leman Academy Of Excellence - Sierra Vista,Charter,Sierra Vista,Cochise,75.0,96.0,92.06,4.33,2.0,4.0
446,Arizona,Madison Camelview Elementary,Public,Phoenix,Maricopa,125.0,96.0,92.06,4.33,4.0,4.0
447,Arizona,Moon Mountain,Public,Phoenix,Maricopa,75.0,96.0,92.06,4.33,1.33,6.67
448,Arizona,Phoenix Collegiate Academy Charter,Charter,Phoenix,Maricopa,50.0,96.0,92.06,4.33,2.0,4.0
449,Arizona,Soleng Tom Elementary,Public,Tucson,Pima,75.0,96.0,92.06,4.33,2.0,4.0
450,Arizona,Academy Of Math And Science Camelback,Charter,Phoenix,Maricopa,173.0,95.95,92.06,4.33,2.0,2.31
451,Arizona,Abraham Lincoln Traditional,Public,Phoenix,Maricopa,74.0,95.95,92.06,4.33,2.0,5.41
452,Arizona,Asu Preparatory Academy - Polytechnic Elementary,Public,Mesa,Maricopa,74.0,95.95,92.06,4.33,2.0,6.76
453,Arizona,Calabasas,Public,Rio Rico,Santa Cruz,74.0,95.95,92.06,4.33,1.35,1.35
454,Arizona,Sunrise Elementary,Public,Phoenix,Maricopa,74.0,95.95,92.06,4.33,2.0,5.41
455,Arizona,Liberty Elementary School-85326,Public,Buckeye,Maricopa,49.0,95.92,92.06,4.33,2.0,2.04
456,Arizona,Lowell,Public,Phoenix,Maricopa,49.0,95.92,92.06,4.33,2.0,4.08
457,Arizona,Saint John The Evangelist,Private,Tucson,Pima,49.0,95.92,92.06,4.33,2.0,2.04
458,Arizona,Hudson Elementary,Public,Tempe,Maricopa,73.0,95.89,92.06,4.33,2.0,4.11
459,Arizona,Lindbergh Elementary,Public,Mesa,Maricopa,73.0,95.89,92.06,4.33,2.0,1.37
460,Arizona,Quentin Elementary,Public,Avondale,Maricopa,73.0,95.89,92.06,4.33,2.0,2.74
461,Arizona,Christ's Greenfield Lutheran,Private,Gilbert,Maricopa,24.0,95.83,92.06,4.33,2.0,4.17
462,Arizona,Liberty Traditional Charter School - Saddleback,Charter,Douglas,Cochise,24.0,95.83,92.06,4.33,2.0,7.53
463,Arizona,Stevenson Elementary,Public,Mesa,Maricopa,96.0,95.83,92.06,4.33,2.0,3.13
464,Arizona,Young Scholars Academy,Charter,Bullhead City,Mohave,48.0,95.83,92.06,4.33,2.0,4.17
465,Arizona,Lookout Mountain,Public,Phoenix,Maricopa,167.0,95.81,92.06,4.33,2.0,4.79
466,Arizona,Circle Cross K-8 Stem Academy,Public,San Tan Valley,Pinal,71.0,95.77,92.06,4.33,1.41,1.41
467,Arizona,Scales Technology Academy,Public,Tempe,Maricopa,71.0,95.77,92.06,4.33,2.0,5.63
468,Arizona,Gladden Farms Elementary,Public,Marana,Pima,94.0,95.74,92.06,4.33,2.0,3.19
469,Arizona,Pueblo Del Sol Middle,Public,Phoenix,Maricopa,47.0,95.74,92.06,4.33,2.0,7.53
470,Arizona,Robison Elementary,Public,Tucson,Pima,47.0,95.74,92.06,4.33,2.0,7.53
471,Arizona,Saint Thomas The Apostle Catholic,Private,Phoenix,Maricopa,47.0,95.74,92.06,4.33,2.0,6.38
472,Arizona,Senita Valley Elementary,Public,Tucson,Pima,94.0,95.74,92.06,4.33,2.0,4.26
473,Arizona,Borton Primary Magnet,Public,Tucson,Pima,70.0,95.71,92.06,4.33,1.43,5.71
474,Arizona,Cholla Elementary,Public,Casa Grande,Pinal,70.0,95.71,92.06,4.33,2.86,2.86
475,Arizona,Madison Heights Elementary,Public,Phoenix,Maricopa,93.0,95.7,92.06,4.33,2.0,5.38
476,Arizona,Maryland Elementary,Public,Phoenix,Maricopa,93.0,95.7,92.06,4.33,2.0,10.75
477,Arizona,Arlington Elementary,Public,Arlington,Maricopa,23.0,95.65,92.06,4.33,4.35,4.35
478,Arizona,Beaver Dam Elementary,Public,Littlefield,Mohave,23.0,95.65,92.06,4.33,2.0,4.35
479,Arizona,Desert Spirit,Public,Glendale,Maricopa,69.0,95.65,92.06,4.33,1.45,4.35
480,Arizona,Evergreen Elementary,Public,Casa Grande,Pinal,46.0,95.65,92.06,4.33,2.0,2.17
481,Arizona,Inca Elementary,Public,Buckeye,Maricopa,69.0,95.65,92.06,4.33,2.0,4.35
482,Arizona,Mesquite Elementary,Public,Casa Grande,Pinal,69.0,95.65,92.06,4.33,2.9,7.53
483,Arizona,Sonoma Ranch Elementary,Public,Gilbert,Maricopa,69.0,95.65,92.06,4.33,2.0,2.9
484,Arizona,T Dale Hancock Elementary,Public,Chandler,Maricopa,92.0,95.65,92.06,4.33,2.0,3.26
485,Arizona,Horizon,Public,Glendale,Maricopa,91.0,95.6,92.06,4.33,2.0,8.79
486,Arizona,John E Wright Elementary,Public,Tucson,Pima,91.0,95.6,92.06,4.33,2.2,3.3
487,Arizona,Ashton Ranch Elementary,Public,Surprise,Maricopa,68.0,95.59,92.06,4.33,2.0,5.88
488,Arizona,Kyrene De Los Lagos,Public,Phoenix,Maricopa,113.0,95.58,92.06,4.33,2.0,4.42
489,Arizona,Amerischools Academy - Yuma North Campus,Charter,Yuma,Yuma,45.0,95.56,92.06,4.33,2.0,4.44
490,Arizona,Cottonwood Elementary,Public,Casa Grande,Pinal,67.0,95.52,92.06,4.33,1.49,7.53
491,Arizona,Glenn L Downs,Public,Phoenix,Maricopa,67.0,95.52,92.06,4.33,2.0,2.99
492,Arizona,West Wing,Public,Peoria,Maricopa,89.0,95.51,92.06,4.33,2.0,4.49
493,Arizona,Manzanita Elementary,Public,Phoenix,Maricopa,111.0,95.5,92.06,4.33,2.0,4.5
